Gender,Surface,Winner,Loser,WRank,LRank,WPts,LPts
Male,Grass,Hewitt L.,Pavic A.,43,145,950,409
Male,Grass,Sela D.,Mannarino A.,98,92,571,600
Male,Grass,Isner J.,Krajicek A.,12,208,2735,239
Male,Grass,Karlovic I.,Stakhovsky S.,31,88,1175,610
Male,Grass,Groth S.,Mahut N.,123,59,498,825
Male,Grass,Karlovic I.,Sela D.,31,98,1175,571
Male,Grass,Hewitt L.,Johnson S.,43,69,950,737
Male,Grass,Sock J.,Isner J.,76,12,663,2735
Male,Grass,Karlovic I.,Groth S.,31,123,1175,498
Male,Grass,Hewitt L.,Sock J.,43,76,950,663
Male,Grass,Hewitt L.,Karlovic I.,43,31,950,1175
Male,Clay,Golubev A.,Petzschner P.,61,508,802,68
Male,Clay,Mayer L.,Berrer M.,47,127,919,486
Male,Clay,Delbonis F.,Monaco J.,38,87,1084,620
Male,Clay,Becker B.,Paire B.,60,79,818,635
Male,Clay,Garcia-Lopez G.,Cecchinato M.,32,140,1163,433
Male,Clay,Gimeno-Traver D.,Gojowczyk P.,94,114,587,530
Male,Clay,Marti Y.,Laaksonen H.,232,259,210,184
Male,Clay,Rosol L.,Zverev A.,48,285,900,163
Male,Clay,Sorensen L.,Sijsling I.,236,68,206,738
Male,Clay,Davydenko P.,Rola B.,658,81,40,633
Male,Clay,Giraldo S.,Delic M.,34,189,1135,267
Male,Clay,Kohlschreiber P.,Struff J.L.,26,71,1475,706
Male,Clay,Youzhny M.,Mayer L.,22,47,1655,919
Male,Clay,Garcia-Lopez G.,Marti Y.,32,232,1163,210
Male,Clay,Delbonis F.,Becker B.,38,60,1084,818
Male,Clay,Fognini F.,Golubev A.,15,61,2235,802
Male,Clay,Giraldo S.,Davydenko P.,34,658,1135,40
Male,Clay,Bautista R.,Sorensen L.,23,236,1625,206
Male,Clay,Rosol L.,Kohlschreiber P.,48,26,900,1475
Male,Clay,Lopez F.,Gimeno-Traver D.,24,94,1545,587
Male,Clay,Bautista R.,Garcia-Lopez G.,23,32,1625,1163
Male,Clay,Fognini F.,Giraldo S.,15,34,2235,1135
Male,Clay,Rosol L.,Lopez F.,48,24,900,1545
Male,Clay,Youzhny M.,Delbonis F.,22,38,1655,1084
Male,Clay,Bautista R.,Fognini F.,23,15,1625,2235
Male,Clay,Rosol L.,Youzhny M.,48,22,900,1655
Male,Clay,Bautista R.,Rosol L.,23,48,1625,900
Male,Clay,Kuznetsov Al.,Mannarino A.,155,93,362,600
Male,Clay,Tomic B.,Dustov F.,124,140,496,415
Male,Clay,Pella G.,Struvay E.,158,336,353,135
Male,Clay,Gonzalez A.,Donskoy E.,74,111,686,540
Male,Clay,De Bakker T.,King K.,147,344,398,130
Male,Clay,Sela D.,Arguello F.,102,121,568,510
Male,Clay,Falla A.,Ito T.,54,126,853,486
Male,Clay,Groth S.,Cabal J.S.,99,N/A,581,N/A
Male,Clay,Polansky P.,Barrientos N.,130,329,457,138
Male,Clay,Estrella Burgos V.,Londero J.I.,92,193,604,262
Male,Clay,Ward J.,Ebden M.,152,81,371,642
Male,Clay,Wang J.,Przysiezny M.,133,144,442,407
Male,Clay,Pospisil V.,Kuznetsov Al.,34,155,1135,362
Male,Clay,Stepanek R.,Pella G.,39,158,1085,353
Male,Clay,Tomic B.,Falla A.,124,54,496,853
Male,Clay,Gonzalez A.,De Bakker T.,74,147,686,398
Male,Clay,Wang J.,Ward J.,133,152,442,371
Male,Clay,Karlovic I.,Sela D.,29,102,1280,568
Male,Clay,Estrella Burgos V.,Polansky P.,92,130,604,457
Male,Clay,Gasquet R.,Groth S.,14,99,2370,581
Male,Clay,Karlovic I.,Wang J.,29,133,1280,442
Male,Clay,Stepanek R.,Gonzalez A.,39,74,1085,686
Male,Clay,Tomic B.,Pospisil V.,124,34,496,1135
Male,Clay,Estrella Burgos V.,Gasquet R.,92,14,604,2370
Male,Clay,Karlovic I.,Stepanek R.,29,39,1280,1085
Male,Clay,Tomic B.,Estrella Burgos V.,124,92,496,604
Male,Clay,Tomic B.,Karlovic I.,124,29,496,1280
Male,Clay,Paire B.,Golubev A.,89,60,610,802
Male,Clay,Lajovic D.,De Schepper K.,71,110,724,541
Male,Clay,Andujar P.,Delic M.,78,182,666,279
Male,Clay,Elias G.,Montanes A.,150,106,392,555
Male,Clay,Thiem D.,Vesely J.,55,68,852,756
Male,Clay,Gimeno-Traver D.,Gabashvili T.,94,65,597,764
Male,Clay,Kukushkin M.,Ilhan M.,53,141,862,414
Male,Clay,Kamke T.,Nieminen J.,83,58,629,825
Male,Clay,Krajinovic F.,Struff J.L.,149,73,397,703
Male,Clay,Brown D.,Carreno-Busta P.,104,59,563,824
Male,Clay,Klizan M.,Sijsling I.,57,72,845,703
Male,Clay,Janowicz J.,Ramos-Vinolas A.,48,95,880,591
Male,Clay,Monaco J.,Riba P.,86,97,620,585
Male,Clay,Mayer L.,Gojowczyk P.,46,115,919,522
Male,Clay,Zverev A.,Haase R.,285,51,163,865
Male,Clay,Rosol L.,Reister J.,42,125,970,488
Male,Clay,Thiem D.,Granollers M.,55,28,852,1285
Male,Clay,Giraldo S.,Paire B.,32,89,1160,610
Male,Clay,Robredo T.,Gimeno-Traver D.,20,94,1720,597
Male,Clay,Ferrer D.,Kukushkin M.,7,53,3875,862
Male,Clay,Kamke T.,Delbonis F.,83,36,629,1113
Male,Clay,Mayer L.,Garcia-Lopez G.,46,31,919,1188
Male,Clay,Rosol L.,Sousa J.,42,35,970,1122
Male,Clay,Lajovic D.,Berlocq C.,71,56,724,850
Male,Clay,Krajinovic F.,Fognini F.,149,15,397,2135
Male,Clay,Dolgopolov O.,Janowicz J.,21,48,1680,880
Male,Clay,Zverev A.,Youzhny M.,285,19,163,1735
Male,Clay,Andujar P.,Bellucci T.,78,96,666,589
Male,Clay,Seppi A.,Monaco J.,44,86,935,620
Male,Clay,Brown D.,Verdasco F.,104,33,563,1145
Male,Clay,Simon G.,Klizan M.,38,57,1085,845
Male,Clay,Kohlschreiber P.,Elias G.,26,150,1370,392
Male,Clay,Mayer L.,Thiem D.,46,55,919,852
Male,Clay,Lajovic D.,Krajinovic F.,71,149,724,397
Male,Clay,Kamke T.,Dolgopolov O.,83,21,629,1680
Male,Clay,Andujar P.,Brown D.,78,104,666,563
Male,Clay,Rosol L.,Robredo T.,42,20,970,1720
Male,Clay,Zverev A.,Giraldo S.,285,32,163,1160
Male,Clay,Ferrer D.,Seppi A.,7,44,3875,935
Male,Clay,Kohlschreiber P.,Simon G.,26,38,1370,1085
Male,Clay,Zverev A.,Kamke T.,285,83,163,629
Male,Clay,Mayer L.,Lajovic D.,46,71,919,724
Male,Clay,Ferrer D.,Andujar P.,7,78,3875,666
Male,Clay,Kohlschreiber P.,Rosol L.,26,42,1370,970
Male,Clay,Mayer L.,Kohlschreiber P.,46,26,919,1370
Male,Clay,Ferrer D.,Zverev A.,7,285,3875,163
Male,Clay,Mayer L.,Ferrer D.,46,7,919,3875
Male,Hard,Querrey S.,Johnson S.,61,64,790,766
Male,Hard,Sela D.,Young D.,94,73,588,727
Male,Hard,Matosevic M.,Estrella Burgos V.,52,82,862,662
Male,Hard,Smyczek T.,Harrison R.,112,145,538,411
Male,Hard,Istomin D.,Ram R.,41,157,1020,362
Male,Hard,De Bakker T.,Diez S.,142,265,418,181
Male,Hard,Ginepri R.,Stakhovsky S.,281,79,169,672
Male,Hard,Sock J.,Gonzalez A.,72,75,733,723
Male,Hard,Becker B.,Ebden M.,66,86,758,628
Male,Hard,Marchenko I.,Smith J.P.,182,178,288,292
Male,Hard,Lacko L.,Pasha N.,91,1187,594,6
Male,Hard,Lu Y.H.,Kuznetsov Al.,42,171,993,302
Male,Hard,Sock J.,Venus M.,72,349,733,127
Male,Hard,Pospisil V.,Marchenko I.,39,182,1090,288
Male,Hard,Lacko L.,Istomin D.,91,41,594,1020
Male,Hard,Sela D.,Querrey S.,94,61,588,790
Male,Hard,De Bakker T.,Anderson K.,142,17,418,1755
Male,Hard,Becker B.,Lu Y.H.,66,42,758,993
Male,Hard,Matosevic M.,Smyczek T.,52,112,862,538
Male,Hard,Isner J.,Ginepri R.,12,281,2690,169
Male,Hard,Isner J.,Matosevic M.,12,52,2690,862
Male,Hard,Becker B.,De Bakker T.,66,142,758,418
Male,Hard,Sock J.,Lacko L.,72,91,733,594
Male,Hard,Sela D.,Pospisil V.,94,39,588,1090
Male,Hard,Isner J.,Sock J.,12,72,2690,733
Male,Hard,Sela D.,Becker B.,94,66,588,758
Male,Hard,Isner J.,Sela D.,12,94,2690,588
Male,Clay,Delbonis F.,Brown D.,56,90,819,596
Male,Clay,Troicki V.,Thiem D.,847,47,20,887
Male,Clay,Golubev A.,Cervantes I.,59,330,802,139
Male,Clay,Monaco J.,Hanescu V.,105,129,550,482
Male,Clay,Bellucci T.,Melzer G.,93,148,593,398
Male,Clay,De Schepper K.,Volandri F.,110,119,541,513
Male,Clay,Haase R.,Nedovyesov A.,51,99,865,573
Male,Clay,Rola B.,De Paula F.,80,458,669,86
Male,Clay,Struff J.L.,Haider-Maurer A.,78,109,695,541
Male,Clay,Andujar P.,Simon G.,71,36,736,1110
Male,Clay,Marti Y.,Gimeno-Traver D.,212,89,232,615
Male,Clay,Laaksonen H.,Mina G.,319,399,143,107
Male,Clay,Monaco J.,Garcia-Lopez G.,105,32,550,1163
Male,Clay,Bellucci T.,Delbonis F.,93,56,593,819
Male,Clay,Andujar P.,Rola B.,71,80,736,669
Male,Clay,Granollers M.,Marti Y.,28,212,1285,232
Male,Clay,Youzhny M.,De Schepper K.,19,110,1735,541
Male,Clay,Haase R.,Laaksonen H.,51,319,865,143
Male,Clay,Troicki V.,Golubev A.,847,59,20,802
Male,Clay,Verdasco F.,Struff J.L.,38,78,1100,695
Male,Clay,Monaco J.,Bellucci T.,105,93,550,593
Male,Clay,Haase R.,Youzhny M.,51,19,865,1735
Male,Clay,Andujar P.,Granollers M.,71,28,736,1285
Male,Clay,Verdasco F.,Troicki V.,38,847,1100,20
Male,Clay,Monaco J.,Haase R.,105,51,550,865
Male,Clay,Andujar P.,Verdasco F.,71,38,736,1100
Male,Clay,Andujar P.,Monaco J.,71,105,736,550
Male,Clay,Coric B.,Roger-Vasselin E.,230,46,214,920
Male,Clay,Carreno-Busta P.,Lorenzi P.,57,83,815,644
Male,Clay,Rosol L.,Schwartzman D.,43,100,970,569
Male,Clay,Cuevas P.,Delic M.,60,181,791,288
Male,Clay,Sijsling I.,Reister J.,76,125,703,488
Male,Clay,Berlocq C.,Martin A.,55,189,825,276
Male,Clay,Zeballos H.,Pavic A.,117,140,515,429
Male,Clay,Gabashvili T.,Lajovic D.,68,58,755,808
Male,Clay,Seppi A.,Cecchinato M.,45,136,935,439
Male,Clay,Montanes A.,Zverev A.,113,161,535,343
Male,Clay,Ramos A.,Paire B.,95,96,588,585
Male,Clay,Riba P.,Vesely J.,97,67,585,756
Male,Clay,Cilic M.,Sijsling I.,22,76,1665,703
Male,Clay,Rosol L.,Riba P.,43,97,970,585
Male,Clay,Carreno-Busta P.,Berlocq C.,57,55,815,825
Male,Clay,Robredo T.,Ramos A.,18,95,1745,588
Male,Clay,Cuevas P.,Seppi A.,60,45,791,935
Male,Clay,Gabashvili T.,Sousa J.,68,35,755,1122
Male,Clay,Coric B.,Zeballos H.,230,117,214,515
Male,Clay,Fognini F.,Montanes A.,20,113,1725,535
Male,Clay,Cuevas P.,Gabashvili T.,60,68,791,755
Male,Clay,Cilic M.,Rosol L.,22,43,1665,970
Male,Clay,Robredo T.,Carreno-Busta P.,18,57,1745,815
Male,Clay,Fognini F.,Coric B.,20,230,1725,214
Male,Clay,Cuevas P.,Fognini F.,60,20,791,1725
Male,Clay,Robredo T.,Cilic M.,18,22,1745,1665
Male,Clay,Cuevas P.,Robredo T.,60,18,791,1745
Male,Clay,Gonzalez M.,Carreno-Busta P.,104,55,553,831
Male,Clay,Haider-Maurer A.,Melzer G.,113,147,527,404
Male,Clay,Ramos A.,Galovic V.,97,732,591,31
Male,Clay,Riba P.,Brown D.,103,95,557,596
Male,Clay,Vesely J.,Struff J.L.,70,76,756,703
Male,Clay,Thiem D.,Souza J.,50,110,882,533
Male,Clay,Goffin D.,De Schepper K.,78,102,693,561
Male,Clay,Nieminen J.,Gabashvili T.,52,66,853,780
Male,Clay,Lorenzi P.,Haase R.,83,61,644,805
Male,Clay,Monaco J.,Golubev A.,81,65,655,782
Male,Clay,Andujar P.,Melzer J.,44,67,961,770
Male,Clay,Schwartzman D.,Zverev A.,100,159,569,343
Male,Clay,Gonzalez M.,Ramos A.,104,97,553,591
Male,Clay,Rosol L.,Haider-Maurer A.,43,113,970,527
Male,Clay,Goffin D.,Kohlschreiber P.,78,24,693,1505
Male,Clay,Lorenzi P.,Andujar P.,83,44,644,961
Male,Clay,Monaco J.,Nieminen J.,81,52,655,853
Male,Clay,Seppi A.,Riba P.,48,103,890,557
Male,Clay,Thiem D.,Vesely J.,50,70,882,756
Male,Clay,Granollers M.,Schwartzman D.,28,100,1285,569
Male,Clay,Gonzalez M.,Rosol L.,104,43,553,970
Male,Clay,Goffin D.,Lorenzi P.,78,83,693,644
Male,Clay,Monaco J.,Seppi A.,81,48,655,890
Male,Clay,Thiem D.,Granollers M.,50,28,882,1285
Male,Clay,Goffin D.,Gonzalez M.,78,104,693,553
Male,Clay,Thiem D.,Monaco J.,50,81,882,655
Male,Clay,Goffin D.,Thiem D.,78,50,693,882
Male,Hard,Paire B.,Dancevic F.,98,123,585,492
Male,Hard,Ginepri R.,Falla A.,266,74,183,723
Male,Hard,Jaziri M.,Stakhovsky S.,114,79,526,672
Male,Hard,Smyczek T.,Kuznetsov Al.,108,168,546,308
Male,Hard,Ram R.,Donaldson J.,152,326,368,137
Male,Hard,Young D.,Sugita Y.,73,131,727,459
Male,Hard,Matosevic M.,Marchenko I.,49,170,887,305
Male,Hard,Tomic B.,Gonzalez A.,72,85,746,641
Male,Hard,Lacko L.,Peliwo F.,91,270,619,179
Male,Hard,Donskoy E.,Tiafoe F.,111,1139,528,7
Male,Hard,Johnson S.,Duckworth J.,68,155,766,358
Male,Hard,Sela D.,Groth S.,88,96,628,594
Male,Hard,Querrey S.,Russell M.,63,143,790,416
Male,Hard,Estrella Burgos V.,Kamke T.,87,77,635,699
Male,Hard,Sock J.,Berrer M.,60,124,807,489
Male,Hard,Becker B.,Kavcic B.,56,82,828,651
Male,Hard,Anderson K.,Donskoy E.,21,111,1605,528
Male,Hard,Istomin D.,Tomic B.,41,72,1040,746
Male,Hard,Karlovic I.,Paire B.,31,98,1180,585
Male,Hard,Lacko L.,Lu Y.H.,91,42,619,993
Male,Hard,Hewitt L.,Matosevic M.,45,49,960,887
Male,Hard,Jaziri M.,Stepanek R.,114,35,526,1130
Male,Hard,Smyczek T.,Chardy J.,108,38,546,1105
Male,Hard,Estrella Burgos V.,Lopez F.,87,25,635,1500
Male,Hard,Nishikori K.,Querrey S.,11,63,2780,790
Male,Hard,Young D.,Benneteau J.,73,46,727,935
Male,Hard,Giraldo S.,Becker B.,34,56,1135,828
Male,Hard,Johnson S.,Isner J.,68,12,766,2690
Male,Hard,Raonic M.,Sock J.,7,60,3920,807
Male,Hard,Pospisil V.,Ram R.,36,152,1115,368
Male,Hard,Berdych T.,Ginepri R.,5,266,4410,183
Male,Hard,Gasquet R.,Sela D.,14,88,2370,628
Male,Hard,Johnson S.,Karlovic I.,68,31,766,1180
Male,Hard,Anderson K.,Jaziri M.,21,114,1605,526
Male,Hard,Young D.,Istomin D.,73,41,727,1040
Male,Hard,Raonic M.,Hewitt L.,7,45,3920,960
Male,Hard,Gasquet R.,Smyczek T.,14,108,2370,546
Male,Hard,Pospisil V.,Berdych T.,36,5,1115,4410
Male,Hard,Giraldo S.,Estrella Burgos V.,34,87,1135,635
Male,Hard,Nishikori K.,Lacko L.,11,91,2780,619
Male,Hard,Young D.,Anderson K.,73,21,727,1605
Male,Hard,Raonic M.,Johnson S.,7,68,3920,766
Male,Hard,Gasquet R.,Nishikori K.,14,11,2370,2780
Male,Hard,Pospisil V.,Giraldo S.,36,34,1115,1135
Male,Hard,Raonic M.,Young D.,7,73,3920,727
Male,Hard,Pospisil V.,Gasquet R.,36,14,1115,2370
Male,Hard,Raonic M.,Pospisil V.,7,36,3920,1115
Male,Hard,Chardy J.,Delbonis F.,36,65,1105,781
Male,Hard,Cilic M.,Istomin D.,18,39,1665,1065
Male,Hard,Paire B.,Falla A.,97,73,585,723
Male,Hard,Anderson K.,Kokkinakis T.,21,199,1605,244
Male,Hard,Benneteau J.,Hewitt L.,47,42,935,1005
Male,Hard,Smyczek T.,Kamke T.,104,78,561,689
Male,Hard,Russell M.,Mahut N.,143,91,416,620
Male,Hard,Tsonga J.W.,Roger-Vasselin E.,15,49,1910,920
Male,Hard,Dodig I.,Isner J.,62,14,800,2435
Male,Hard,Lopez F.,Bautista R.,25,16,1500,1785
Male,Hard,Polansky P.,Janowicz J.,129,52,469,855
Male,Hard,Kyrgios N.,Giraldo S.,70,30,760,1205
Male,Hard,Seppi A.,Schnur B.,51,612,890,48
Male,Hard,Lu Y.H.,Granollers M.,43,37,993,1080
Male,Hard,Gulbis E.,Sousa J.,12,40,2680,1062
Male,Hard,Sock J.,Melzer J.,60,67,807,770
Male,Hard,Young D.,Dancevic F.,50,128,899,474
Male,Hard,Gasquet R.,Pospisil V.,13,27,2460,1315
Male,Hard,Monfils G.,Stepanek R.,22,34,1545,1130
Male,Hard,Jaziri M.,Garcia-Lopez G.,103,33,563,1133
Male,Hard,Karlovic I.,Tomic B.,31,74,1205,721
Male,Hard,Fognini F.,Youzhny M.,19,23,1665,1530
Male,Hard,Robredo T.,Kohlschreiber P.,20,24,1645,1505
Male,Hard,Simon G.,Thiem D.,35,44,1110,987
Male,Hard,Federer R.,Polansky P.,3,129,6070,469
Male,Hard,Wawrinka S.,Paire B.,4,97,5770,585
Male,Hard,Tsonga J.W.,Chardy J.,15,36,1910,1105
Male,Hard,Murray A.,Kyrgios N.,9,70,3060,760
Male,Hard,Dodig I.,Seppi A.,62,51,800,890
Male,Hard,Benneteau J.,Gulbis E.,47,12,935,2680
Male,Hard,Gasquet R.,Karlovic I.,13,31,2460,1205
Male,Hard,Cilic M.,Jaziri M.,18,103,1665,563
Male,Hard,Djokovic N.,Monfils G.,1,22,13130,1545
Male,Hard,Anderson K.,Fognini F.,21,19,1605,1665
Male,Hard,Robredo T.,Simon G.,20,35,1645,1110
Male,Hard,Ferrer D.,Russell M.,7,143,4085,416
Male,Hard,Dimitrov G.,Young D.,8,50,3270,899
Male,Hard,Lopez F.,Smyczek T.,25,104,1500,561
Male,Hard,Raonic M.,Sock J.,6,60,4375,807
Male,Hard,Berdych T.,Lu Y.H.,5,43,4410,993
Male,Hard,Anderson K.,Wawrinka S.,21,4,1605,5770
Male,Hard,Dimitrov G.,Robredo T.,8,20,3270,1645
Male,Hard,Tsonga J.W.,Djokovic N.,15,1,1910,13130
Male,Hard,Murray A.,Gasquet R.,9,13,3060,2460
Male,Hard,Ferrer D.,Dodig I.,7,62,4085,800
Male,Hard,Raonic M.,Benneteau J.,6,47,4375,935
Male,Hard,Lopez F.,Berdych T.,25,5,1500,4410
Male,Hard,Federer R.,Cilic M.,3,18,6070,1665
Male,Hard,Tsonga J.W.,Murray A.,15,9,1910,3060
Male,Hard,Dimitrov G.,Anderson K.,8,21,3270,1605
Male,Hard,Lopez F.,Raonic M.,25,6,1500,4375
Male,Hard,Federer R.,Ferrer D.,3,7,6070,4085
Male,Hard,Tsonga J.W.,Dimitrov G.,15,8,1910,3270
Male,Hard,Federer R.,Lopez F.,3,25,6070,1500
Male,Hard,Tsonga J.W.,Federer R.,15,3,1910,6070
Male,Hard,Hewitt L.,Melzer J.,42,67,1015,770
Male,Hard,Querrey S.,Falla A.,61,73,785,721
Male,Hard,Kohlschreiber P.,Chardy J.,24,33,1505,1140
Male,Hard,Lu Y.H.,Istomin D.,43,45,1003,985
Male,Hard,Robredo T.,Sock J.,20,56,1735,836
Male,Hard,Becker B.,Karlovic I.,57,28,813,1230
Male,Hard,Verdasco F.,Granollers M.,34,39,1100,1045
Male,Hard,Matosevic M.,Mahut N.,89,96,632,610
Male,Hard,Sousa J.,Buchanan C.,37,172,1052,302
Male,Hard,Monfils G.,Delbonis F.,23,63,1590,781
Male,Hard,Janowicz J.,Gabashvili T.,65,64,775,780
Male,Hard,Simon G.,Tomic B.,31,70,1145,746
Male,Hard,Fognini F.,Roger-Vasselin E.,21,49,1665,910
Male,Hard,Isner J.,Anderson K.,14,17,2435,1775
Male,Hard,Ward J.,Garcia-Lopez G.,148,32,383,1143
Male,Hard,Cilic M.,Lopez F.,19,16,1755,1850
Male,Hard,Pospisil V.,Stepanek R.,46,35,965,1095
Male,Hard,Ginepri R.,Thiem D.,232,44,213,987
Male,Hard,Seppi A.,Giraldo S.,52,30,890,1195
Male,Hard,Youzhny M.,Tsonga J.W.,25,10,1495,2910
Male,Hard,Gulbis E.,Dodig I.,13,54,2545,845
Male,Hard,Benneteau J.,Rola B.,41,91,1015,624
Male,Hard,Bautista R.,Klizan M.,18,66,1775,775
Male,Hard,Johnson S.,Paire B.,55,103,839,565
Male,Hard,Wawrinka S.,Becker B.,4,57,5850,813
Male,Hard,Djokovic N.,Simon G.,1,31,12860,1145
Male,Hard,Janowicz J.,Dimitrov G.,65,8,775,3620
Male,Hard,Lu Y.H.,Berdych T.,43,5,1003,4410
Male,Hard,Murray A.,Sousa J.,9,37,3150,1052
Male,Hard,Youzhny M.,Seppi A.,25,52,1495,890
Male,Hard,Benneteau J.,Ward J.,41,148,1015,383
Male,Hard,Isner J.,Matosevic M.,14,89,2435,632
Male,Hard,Robredo T.,Querrey S.,20,61,1735,785
Male,Hard,Fognini F.,Hewitt L.,21,42,1665,1015
Male,Hard,Ferrer D.,Kohlschreiber P.,6,24,4255,1505
Male,Hard,Federer R.,Pospisil V.,3,46,6670,965
Male,Hard,Cilic M.,Verdasco F.,19,34,1755,1100
Male,Hard,Johnson S.,Gulbis E.,55,13,839,2545
Male,Hard,Raonic M.,Ginepri R.,7,232,3955,213
Male,Hard,Monfils G.,Bautista R.,23,18,1590,1775
Male,Hard,Benneteau J.,Janowicz J.,41,65,1015,775
Male,Hard,Wawrinka S.,Cilic M.,4,19,5850,1755
Male,Hard,Murray A.,Isner J.,9,14,3150,2435
Male,Hard,Fognini F.,Lu Y.H.,21,43,1665,1003
Male,Hard,Robredo T.,Djokovic N.,20,1,1735,12860
Male,Hard,Raonic M.,Johnson S.,7,55,3955,839
Male,Hard,Federer R.,Monfils G.,3,23,6670,1590
Male,Hard,Ferrer D.,Youzhny M.,6,25,4255,1495
Male,Hard,Benneteau J.,Wawrinka S.,41,4,1015,5850
Male,Hard,Raonic M.,Fognini F.,7,21,3955,1665
Male,Hard,Ferrer D.,Robredo T.,6,20,4255,1735
Male,Hard,Federer R.,Murray A.,3,9,6670,3150
Male,Hard,Ferrer D.,Benneteau J.,6,41,4255,1015
Male,Hard,Federer R.,Raonic M.,3,7,6670,3955
Male,Hard,Federer R.,Ferrer D.,3,6,6670,4255
Male,Hard,Becker B.,Carreno-Busta P.,58,75,813,691
Male,Hard,Mahut N.,Kavcic B.,104,93,575,618
Male,Hard,Brown D.,Gonzalez A.,98,101,591,577
Male,Hard,Haase R.,Paire B.,70,99,735,590
Male,Hard,Klahn B.,Rubin N.,117,584,515,52
Male,Hard,Harrison R.,Struff J.L.,184,78,279,680
Male,Hard,Goffin D.,Melzer J.,62,68,793,770
Male,Hard,Delbonis F.,Klizan M.,66,65,775,775
Male,Hard,Sijsling I.,Golubev A.,73,64,713,782
Male,Hard,Janowicz J.,Berlocq C.,52,63,855,785
Male,Hard,Mathieu P.H.,Ginepri R.,82,204,649,242
Male,Hard,Mannarino A.,Dzumhur D.,90,120,622,507
Male,Hard,Nedovyesov A.,Giron M.,108,433,550,92
Male,Hard,Dancevic F.,Bellucci T.,138,92,429,618
Male,Hard,Querrey S.,Riba P.,56,116,820,527
Male,Hard,Rola B.,Odesnik W.,88,180,638,288
Male,Hard,Garcia-Lopez G.,Brown D.,32,98,1143,591
Male,Hard,Nieminen J.,Becker B.,54,58,838,813
Male,Hard,Anderson K.,Mannarino A.,20,90,1775,622
Male,Hard,Roger-Vasselin E.,Nedovyesov A.,51,108,885,550
Male,Hard,Janowicz J.,Sousa J.,52,37,855,1077
Male,Hard,Seppi A.,Delbonis F.,48,66,925,775
Male,Hard,Mahut N.,Robredo T.,104,18,575,1825
Male,Hard,Young D.,Dancevic F.,46,138,934,429
Male,Hard,Goffin D.,Mayer L.,62,26,793,1354
Male,Hard,Kukushkin M.,Haase R.,50,70,897,735
Male,Hard,Querrey S.,Johnson S.,56,49,820,909
Male,Hard,Granollers M.,Mathieu P.H.,42,82,1010,649
Male,Hard,Lu Y.H.,Rola B.,38,88,1073,638
Male,Hard,Andujar P.,Sijsling I.,47,73,926,713
Male,Hard,Rosol L.,Harrison R.,33,184,1120,279
Male,Hard,Isner J.,Klahn B.,15,117,1925,515
Male,Hard,Janowicz J.,Roger-Vasselin E.,52,51,855,885
Male,Hard,Goffin D.,Nieminen J.,62,54,793,838
Male,Hard,Garcia-Lopez G.,Young D.,32,46,1143,934
Male,Hard,Lu Y.H.,Granollers M.,38,42,1073,1010
Male,Hard,Seppi A.,Mahut N.,48,104,925,575
Male,Hard,Rosol L.,Andujar P.,33,47,1120,926
Male,Hard,Querrey S.,Anderson K.,56,20,820,1775
Male,Hard,Isner J.,Kukushkin M.,15,50,1925,897
Male,Hard,Lu Y.H.,Seppi A.,38,48,1073,925
Male,Hard,Janowicz J.,Goffin D.,52,62,855,793
Male,Hard,Rosol L.,Isner J.,33,15,1120,1925
Male,Hard,Querrey S.,Garcia-Lopez G.,56,32,820,1143
Male,Hard,Rosol L.,Lu Y.H.,33,38,1120,1073
Male,Hard,Janowicz J.,Querrey S.,52,56,855,820
Male,Hard,Rosol L.,Janowicz J.,33,52,1120,855
Male,Hard,Ebden M.,Kamke T.,94,73,608,708
Male,Hard,Mayer L.,Montanes A.,26,114,1354,528
Male,Hard,Paire B.,Benneteau J.,98,28,590,1285
Male,Hard,Seppi A.,Stakhovsky S.,49,93,925,612
Male,Hard,Kyrgios N.,Youzhny M.,60,23,805,1540
Male,Hard,Murray A.,Haase R.,9,70,3150,725
Male,Hard,Bachinger M.,Stepanek R.,235,39,208,1060
Male,Hard,Verdasco F.,Rola B.,37,87,1100,638
Male,Hard,Bolelli S.,Pospisil V.,85,46,642,965
Male,Hard,Tsonga J.W.,Monaco J.,10,99,2920,580
Male,Hard,Carreno-Busta P.,Beck A.,74,115,691,528
Male,Hard,Nedovyesov A.,Mcgee J.,107,194,554,255
Male,Hard,Bellucci T.,Mahut N.,91,103,618,575
Male,Hard,Kohlschreiber P.,Bagnis F.,25,109,1505,536
Male,Hard,Gojowczyk P.,Becker B.,124,59,483,813
Male,Hard,Wawrinka S.,Vesely J.,4,75,5985,686
Male,Hard,Robredo T.,Roger-Vasselin E.,18,52,1825,885
Male,Hard,Kavcic B.,Young D.,92,47,618,937
Male,Hard,Raonic M.,Daniel T.,6,186,4225,274
Male,Hard,Kuznetsov An.,Klahn B.,96,117,592,525
Male,Hard,Chardy J.,Falla A.,36,71,1105,716
Male,Hard,Mathieu P.H.,Muller G.,81,68,649,753
Male,Hard,Llodra M.,Gimeno-Traver D.,192,101,256,577
Male,Hard,Djokovic N.,Schwartzman D.,1,79,12770,656
Male,Hard,Querrey S.,Gonzalez M.,57,82,820,649
Male,Hard,Granollers M.,Melzer J.,42,111,1010,530
Male,Hard,Karlovic I.,Nieminen J.,30,54,1220,838
Male,Hard,Garcia-Lopez G.,Lu Y.H.,33,34,1168,1118
